Date;Africa;Japan;Australia;Latinamerica;MiddleEast;Commodities;LongBond;ShortBond
01/01/2018;1,013,536;22764,94;487,44;782,925;191,05;625,37;232,713;173,525
02/01/2018;1,010,987;22764,94;487,88;804,91;192,62;627,72;230,228;172,901
03/01/2018;1,013,108;22764,94;488,98;807,376;194,42;629,45;232,024;173,254
04/01/2018;1,015,369;23506,33;491,3;818,511;195,79;629,1;232,926;173,323
05/01/2018;1,017,843;23714,53;494,67;821,05;195,79;624,14;231,944;173,254
08/01/2018;1,012,902;23714,53;493,9;824,242;199,2;623,24;232,447;173,444
09/01/2018;1,017,579;23849,99;493,6;816,604;199,99;626,45;229,822;172,944
10/01/2018;1,007,576;23788,2;492,1;809,162;200,25;627,8;229,169;172,651
11/01/2018;997,649;23710,43;491,43;818,943;200,9;628,67;228,49;171,842
12/01/2018;1,004,286;23653,82;492,65;825,542;200,9;631,23;229,303;171,824
15/01/2018;1,014,225;23714,88;498,7;834,069;200,17;631,23;228,554;171,893
16/01/2018;1,034,023;23951,81;495,47;829,337;201,81;629,26;230,52;172,317
17/01/2018;1,043,096;23868,34;494,05;842,23;201,97;631,73;231,017;172,367
18/01/2018;1,053,246;23763,37;494,58;846,227;202,14;631,71;229,928;172,169
19/01/2018;1043,45;23808,06;494,58;847,871;202,14;629,87;229,294;172,256
22/01/2018;1,057,996;23816,33;494,45;851,573;201,8;632,05;229,956;172,299
23/01/2018;1,073,073;24124,15;496,72;840,771;201,8;634,39;230,142;172,255
24/01/2018;1085,89;23940,78;502,64;873,186;202,2;643,69;228,817;171,858
25/01/2018;1,097,079;23669,49;503,78;882,055;203,33;643,88;229,89;171,496
26/01/2018;1,090,722;23631,88;503,74;892,62;203,33;645,87;230,941;171,255
29/01/2018;1,063,273;23629,34;505,83;880,722;202,58;644,27;227,949;170,239
30/01/2018;1,037,698;23291,97;501,12;873,804;201,4;641,88;227,398;170,273
31/01/2018;1,044,013;23098,29;502,49;881,221;198,98;639,53;229,024;170,135
01/02/2018;1,040,758;23486,11;502,48;889,326;199,69;640,19;227,832;169,791
02/02/2018;1,011,703;23274,53;499,74;865,286;199,69;635,16;224,845;169,129
05/02/2018;984,969;22682,08;491,65;846,328;196,24;631,03;224,777;169,308
06/02/2018;971,698;21610,24;472,41;848,36;193,32;628,18;227,857;170,101
07/02/2018;993,354;21645,37;474,48;843,471;196,3;620,9;225,967;169,394
08/02/2018;975,434;21890,86;471,97;822,06;196,06;620,13;225,337;169,05
09/02/2018;966,819;21382,62;468,2;814,091;196,06;610,77;227,115;169,274
12/02/2018;985,265;21382,62;468,27;816,536;196,21;615,87;227,32;169,05
13/02/2018;998,926;21244,68;473,17;817,799;196,59;620,27;225,773;169,153
14/02/2018;1,021,661;21154,17;473,49;844,119;196,78;629,2;224,777;169,015
15/02/2018;1,075,121;21464,98;480,12;856,995;196,55;631,54;224,721;168,877
16/02/2018;1,070,227;21720,25;481,23;857,437;196,55;632,31;227,577;169,894
19/02/2018;1,053,875;22149,21;483,22;857,939;196,58;632,31;224,923;169,359
20/02/2018;1,035,262;21925,1;482,77;858,845;196,13;630,56;224,419;169,342
21/02/2018;1,061,036;21970,81;479,24;859,775;196,72;632,25;225,56;169,58
22/02/2018;1,051,878;21736,44;480,03;865,112;196,85;635,17;226,176;169,861
23/02/2018;1,069,691;21892,78;482,27;871,409;196,85;635,67;229,676;170,708
26/02/2018;1,062,727;22153,63;486,61;871,732;196,3;638,45;230,684;170,71
27/02/2018;1,057,822;22389,86;485,85;861,499;195,62;634,95;229,186;170,307
28/02/2018;1,040,497;22068,24;481,77;846,915;193,33;630,91;229,746;170,565
01/03/2018;1,028,776;21724,47;475,59;845,071;193,51;630,96;231,141;170,863
02/03/2018;1,018,426;21181,64;472,27;845,32;193,51;631,18;230,639;170,769
05/03/2018;1,036,896;21042,09;469,71;850,088;192,17;635,99;230,982;170,972
06/03/2018;1,068,705;21417,76;478,95;855,12;191,01;638,5;228,672;170,328
07/03/2018;1,059,146;21252,72;473,89;849,68;189,95;631,83;230,278;170,539
08/03/2018;1,054,834;21368,07;475,24;845,037;189,22;628,53;231,741;170,972
09/03/2018;1068,28;21469,2;479,96;861,056;189,22;631,96;230,553;170,677
12/03/2018;1,065,926;21824,03;484,25;862,001;191,39;629,97;231,922;171,074
13/03/2018;1,069,033;21968,1;483,42;861,13;192,66;631,23;231,962;171,306
14/03/2018;1,056,435;21777,29;480,35;853,887;191,89;629,88;233,362;171,734
15/03/2018;1,039,534;21803,95;475,5;841;193,04;627,71;234,477;171,959
16/03/2018;1,025,339;21676,51;472,77;837,987;193,04;628,83;235,212;172,045
19/03/2018;1,022,359;21480,9;471,53;832,325;193,41;622,83;235,604;172,045
20/03/2018;1,036,462;21380,97;468,95;830,99;193,82;624,94;235,391;171,889
21/03/2018;1,039,696;21380,97;471,04;841,067;193,66;630,33;234,673;171,629
22/03/2018;1,019,463;21591,99;469,42;836,253;193,29;627,59;238,203;172,686
23/03/2018;1,013,078;20617,86;461,88;828,357;193,29;630,52;238,074;172,72
26/03/2018;1,019,773;20766,1;459,07;837,429;192,58;629,15;238,051;172,842
27/03/2018;1015,11;21317,32;461,8;826,84;190,95;628,87;239,603;173,171
28/03/2018;973,544;21031,31;456,2;823,991;189,57;625,73;239,544;173,222
29/03/2018;975,659;21159,08;454,22;836,549;190,6;631,07;239,017;173,257
30/03/2018;975,779;21454,3;454,22;836,549;190,6;631,07;239,017;173,257
02/04/2018;975,152;21388,58;453,92;831,861;189,47;625,96;239,017;173,257
03/04/2018;969,175;21292,29;453,97;838,475;189,37;627,32;239,054;173,118
04/04/2018;960,278;21319,55;456,16;833,881;190,1;623,88;238,984;173,188
05/04/2018;975,101;21645,42;457,51;847,641;192,06;628,06;237,145;172,754
06/04/2018;968,196;21567,52;457,25;835,233;192,06;626,43;238,611;173,257
09/04/2018;969,22;21678,26;459,39;827,157;192,78;635,58;238,268;173,118
10/04/2018;978,459;21794,32;466,93;831,924;193,03;643,03;238,151;172,962
11/04/2018;968,169;21687,1;465,91;841,593;191,65;648,27;239,124;173,256
12/04/2018;977,779;21660,28;464,37;846,477;190,87;647,87;237,593;173,014
13/04/2018;966,147;21778,74;466,27;835,219;190,87;648,85;237,21;172,988
16/04/2018;971,115;21835,53;467,32;824,09;194,23;647,86;236,286;172,747
17/04/2018;979,949;21847,59;467,14;839,777;195;647,43;237,42;173,014
18/04/2018;999,168;22158,2;469,96;853,601;195,49;658,32;237,075;172,712
19/04/2018;997,281;22191,18;470,5;847,177;197,78;655,08;233,127;171,576
20/04/2018;985,73;22162,24;463,41;837,207;197,78;653,8;232,726;171,784
23/04/2018;968,22;22088,04;461,38;831,005;198,38;649,31;230,56;171,039
24/04/2018;956,256;22278,12;462,59;822,598;197,54;648,85;230,537;171,056
25/04/2018;935,312;22215,32;460,57;811,727;196,85;650,06;230,303;170,952
26/04/2018;949,025;22319,61;459,38;823,885;197,05;651,24;233,278;171,68
27/04/2018;955,601;22467,87;463,34;830,343;197,05;650,26;234,27;172,148
30/04/2018;961,454;22467,87;464,38;824,018;196,51;651,75;234,095;172,182
01/05/2018;950,337;22508,03;462,65;819,951;195,44;649,34;234,095;172,182
02/05/2018;943,524;22472,78;466,1;799,14;194,47;650,05;233,134;171,922
03/05/2018;918,567;22472,78;470,46;784,406;193,1;651,6;235,11;172,701
04/05/2018;938,237;22472,78;468,87;787,636;193,1;654,17;234,345;172,464
07/05/2018;942,865;22467,16;470,38;777,54;193,58;653,83;235,567;172,75
08/05/2018;934,896;22508,69;466,88;771,789;191,62;650,78;233,546;172,199
09/05/2018;940,65;22408,88;468,57;777,332;189,24;655,94;233,509;172,234
10/05/2018;959,963;22497,18;472,11;795,751;189,44;659,25;233,826;172,344
11/05/2018;976,625;22758,48;474,84;791,019;189,44;655,84;233,57;172,218
14/05/2018;976,862;22865,86;477,04;782,264;192,07;658,13;231,675;171,35
15/05/2018;931,981;22818,02;469,61;769,74;192,03;656,82;229,439;170,848
16/05/2018;957,709;22717,23;472,57;776,872;191,08;656,77;230,622;171,359
17/05/2018;936,496;22838,37;472,36;757,389;191,23;658,03;228,504;170,978
18/05/2018;918,392;22930,36;472,17;742,801;191,23;658,31;231,579;171,98
21/05/2018;909,758;23002,37;474,62;740,283;191,47;662,59;235,083;172,857
22/05/2018;933,612;22960,34;473,2;755,711;192,89;666,67;232,519;172,199
23/05/2018;920,675;22689,74;470,36;745,595;192,98;667,35;234,759;173,168
24/05/2018;926,592;22437,01;471,34;739,531;193;666,39;237,699;173,719
25/05/2018;927,849;22450,79;470,14;732,556;193;661,24;240,331;174,744
28/05/2018;930,969;22481,09;467,36;707,267;192,08;661,24;245,004;175,818
29/05/2018;902,484;22358,43;466,43;705,439;192,72;655,81;247,489;176,883
30/05/2018;895,88;22018,52;466,58;707,584;191,91;659,08;243,952;175,707
31/05/2018;894,761;22201,82;469,43;706,232;194,27;659,06;245,909;175,801
01/06/2018;919,622;22171,35;467,5;709,142;194,27;656,63;244,232;175,229
04/06/2018;939,312;22475,94;475,63;718,905;197,78;649,47;241,385;174,519
05/06/2018;919,273;22539,54;470,48;699,877;199,5;651,7;243,186;175,333
06/06/2018;928,646;22625,73;476,76;694,099;199,61;652,22;239,644;173,812
07/06/2018;918,786;22823,26;477,3;674,955;199,08;655,77;237,822;173,341
08/06/2018;898,591;22694,5;473,86;682,075;199,08;655,09;240,16;174,033
11/06/2018;895,332;22804,04;474,58;691,354;198,09;653,36;237,255;173,289
12/06/2018;891,348;22878,35;475,23;690,469;198,25;655,4;237,485;173,323
13/06/2018;894,616;22966,38;471,67;687,622;197,4;656,1;238,164;173,6
14/06/2018;888,712;22738,61;467,34;684,057;197,81;650,65;238,227;174,307
15/06/2018;865,7;22851,75;468,18;669,579;197,81;639,49;238,118;174,76
18/06/2018;847,067;22680,33;466,89;666,41;196,68;639,53;237,511;174,883
19/06/2018;824,499;22278,48;463,07;673,804;196,2;631,88;239,933;175,28
20/06/2018;840,895;22555,43;469,23;680,371;194,01;633,32;239,314;175,254
21/06/2018;836,643;22693,04;474;664,377;194,57;630,93;240,987;175,938
22/06/2018;858,156;22516,83;476,23;673,245;194,57;638,29;241,328;175,886
25/06/2018;838,189;22338,15;473,77;672,376;196,23;630,64;242,21;176,076
26/06/2018;829,172;22342;472,5;678,976;195,53;633,35;241,585;175,882
27/06/2018;816,427;22271,77;471,75;666,116;195,66;638,83;244,165;176,114
28/06/2018;818,035;22270,39;471,32;672,211;196,01;636,33;245,217;176,215
29/06/2018;858,706;22304,51;472,54;682,771;196,01;640,94;246,935;176,346
02/07/2018;843,204;21811,93;467,28;667,454;196,08;629,35;247,282;176,44
03/07/2018;858,573;21785,54;472,52;679,123;195,86;630,5;249,165;176,59
04/07/2018;861,958;21717,04;470,56;685,422;196,86;630,5;247,893;176,37
05/07/2018;866,686;21546,99;473,17;690,426;196,33;627,28;248,981;176,561
06/07/2018;870,164;21788,14;480,1;695,85;196,33;631,59;248,409;176,625
09/07/2018;894,427;22052,18;483,95;703,992;198,68;630,76;246,573;176,384
10/07/2018;889,998;22196,89;481,52;705,376;200,8;627,62;246,155;176,1
11/07/2018;875,078;21932,21;474,9;702,442;200,64;609,19;247,193;176,335
12/07/2018;877,943;22187,96;478,62;708,065;199,94;611,9;247,627;176,579
13/07/2018;872,136;22597,35;479,05;710,612;199,94;610,39;247,638;176,74
16/07/2018;860,016;22597,35;477,27;710,983;202,55;603,38;246,399;176,352
17/07/2018;871,844;22697,36;472,71;719,933;202,01;603,41;247,319;176,683
18/07/2018;868,964;22794,19;475,22;717,286;202;605,28;247,267;176,768
19/07/2018;855,301;22764,68;474,41;712,31;201,95;605,23;248,07;176,958
20/07/2018;870,288;22697,88;480,31;730,697;201,95;609,5;245,627;176,305
23/07/2018;860,082;22396,99;474,22;724,767;202,01;608,98;244,021;175,694
24/07/2018;878,796;22510,48;479,57;742,809;202,08;613,07;245,071;175,901
25/07/2018;873,345;22614,25;477,28;752,377;202,34;617,96;246,049;176,005
26/07/2018;878,965;22586,87;475,94;746,016;202,11;618,51;244,667;175,728
27/07/2018;890,616;22712,75;481,46;751,75;202,11;618,15;244,275;175,676
30/07/2018;893,141;22544,84;479,82;753,271;201,57;621,66;241,569;174,914
31/07/2018;896,386;22553,72;481,67;743,771;201,94;622,12;243,043;175,07
01/08/2018;891,633;22746,7;479,51;745,293;202,5;613,12;239,896;174,213
02/08/2018;862,91;22512,53;474,87;740,955;201,96;615,06;241,568;174,763
03/08/2018;879,953;22525,18;476,11;757,398;201,96;618,03;244,667;175,658
06/08/2018;867,922;22507,32;478,16;752,666;202,1;618,66;245,77;175,98
07/08/2018;885,948;22662,74;479,02;755,167;202,43;622,17;244,599;175,628
08/08/2018;882,796;22644,31;480,08;744,924;202;620,32;244,694;175,819
09/08/2018;871,548;22598,39;480,78;730,64;200,86;619,23;245,688;176,193
10/08/2018;838,131;22298,08;474,15;706,771;200,86;614,39;249,408;177,157
13/08/2018;822,454;21857,43;469,81;704,306;194,68;610,35;249,174;177,262
14/08/2018;825,367;22356,08;471,55;713,902;195,27;611,07;248,563;177,043
15/08/2018;770,649;22204,22;471,35;694,69;194,94;598,72;250,287;177,542
16/08/2018;785,702;22192,04;474,38;699,31;194,57;606,19;249,687;177,292
17/08/2018;777,501;22270,38;475,71;689,667;194,57;607,83;250,359;177,46
20/08/2018;790,551;22199;477,82;691,617;194,45;608,22;250,396;177,524
21/08/2018;814,027;22219,73;476,01;686,876;194,47;609,63;248,95;177,085
22/08/2018;832,938;22362,55;474,26;690,143;194,48;610,7;247,89;176,675
23/08/2018;836,916;22410,82;467,66;683,332;194,48;607,56;247,657;176,817
24/08/2018;848,827;22601,77;471,71;686,05;194,48;612,6;247,683;176,764
27/08/2018;867,487;22799,64;474,39;702,37;197,47;612,6;245,23;176,234
28/08/2018;872,408;22813,47;477,08;689,046;198,07;609,96;244,95;176,175
29/08/2018;853,75;22848,22;477,18;690,721;197,93;612,87;243,084;175,64
30/08/2018;811,364;22869,5;476,47;671,537;197,51;611,61;246,91;176,728
31/08/2018;812,451;22865,15;471,05;678,43;197,51;612,7;247,972;177,013
03/09/2018;798,859;22707,38;469,61;673,088;196,66;612,7;247,162;176,967
04/09/2018;764,749;22696,9;466;657,621;197,65;608,07;246,282;176,567
05/09/2018;740,322;22580,83;461,76;655,327;194,21;605,11;244,997;176,21
06/09/2018;746,364;22487,94;457,59;663,258;193,71;602,86;246,751;176,71
07/09/2018;763,496;22307,06;452,37;675,007;193,71;604,36;244,387;175,996
10/09/2018;753,957;22373,09;450,45;669,957;194,69;606,57;243,067;175,746
11/09/2018;751,68;22664,69;451,71;654,847;194,57;606,56;241,774;175,318
12/09/2018;750,515;22604,61;454,12;667,493;193,64;611,36;242,728;175,562
13/09/2018;768,896;22821,32;453,96;667,659;193,25;606,64;242,581;175,425
14/09/2018;765,947;23094,67;456,36;669,588;193,25;604,83;241,254;174,979
17/09/2018;758,874;23094,67;457,41;677,075;192,12;602,72;241,958;174,854
18/09/2018;762,28;23420,54;457,53;687,089;192,45;606,81;240,353;174,444
19/09/2018;771,461;23672,52;463,22;687,473;193,51;611,57;239,753;174,372
20/09/2018;783,439;23674,93;462,56;689,835;194,21;615,03;240,021;174,497
21/09/2018;798,996;23869,93;465,38;699,959;194,21;620,01;240,899;174,813
24/09/2018;803,427;23869,93;463,59;694,355;193,69;623,44;239,76;173,967
25/09/2018;789,784;23940,26;462,75;689,379;195,83;625,02;238,318;173,373
26/09/2018;798,367;24033,79;463,64;696,381;195,87;621,87;239,356;173,58
27/09/2018;799,758;23796,74;460,39;711,52;196,67;621,95;240,98;173,658
28/09/2018;787,852;24120,04;463,6;707,813;196,67;625,37;243,105;174,597
01/10/2018;786,813;24245,76;459,96;703,918;198,81;633,71;242,406;174,622
02/10/2018;771,087;24270,62;455,31;721,598;198,15;639,53;245,089;175,449
03/10/2018;763,164;24110,96;453,92;739,424;198,68;642,46;242,627;174,514
04/10/2018;738,077;23975,62;451,94;723,766;198,42;637,46;240,247;173,569
05/10/2018;730,109;23783,72;450,93;722,858;198,42;637,35;237,627;173,094
08/10/2018;723,038;23783,72;445,01;753,724;197,02;637,4;238,105;173,479
09/10/2018;726,403;23469,39;441,22;755,275;196,76;640,33;238,737;173,515
10/10/2018;715,213;23506,04;443,33;738,098;196,34;634,14;237,953;173,319
11/10/2018;707,848;22590,86;431,75;731,41;191,34;631,76;239,955;173,873
12/10/2018;742,086;22694,66;433,23;729,552;191,34;634,92;240,874;174,212
15/10/2018;728,318;22271,3;430,44;740,143;191,05;641,19;240,121;174,086
16/10/2018;752,36;22549,24;432,59;759,351;193,12;639,74;240,935;174,369
17/10/2018;741,194;22841,12;436,7;757,545;193,65;637,6;242,334;174,796
18/10/2018;729,756;22658,16;437,38;739,814;193,75;630,41;243,968;175,495
19/10/2018;726,115;22532,08;436,75;741,295;193,75;631,39;244,775;175,299
22/10/2018;738,345;22614,82;431,67;747,454;193,78;630,93;244,024;174,96
23/10/2018;713,336;22010,78;425,36;737,89;192,73;626,47;245,998;175,566
24/10/2018;704,588;22091,18;425,21;722,908;191,65;624,05;246,954;176,048
25/10/2018;712,808;21268,73;413,32;731,808;195,9;623,51;246,389;175,925
26/10/2018;696,457;21184,6;413,02;737,78;195,9;625,74;248,937;176,726
29/10/2018;703,997;21149,8;417,29;719,955;195,89;621,36;246,235;176,226
30/10/2018;692,561;21457,29;425,14;726,663;195,71;615,37;246,814;176,33
31/10/2018;705,83;21920,46;425,92;729,991;197,68;613,02;246,863;176,139
01/11/2018;738,665;21687,65;432,93;744,799;197,57;616,61;245,806;175,951
